task,team,timestamp,rank_video,elapsed_since_task_start_ms,QT,QT_Explanation,category,type,value,additionals
vbse033,visione1,1668171241775,inf,296529.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,Close-ups of ochre rocks with curvy carvings+ orange flash light,"{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}"
vbse033,vibro3,1668171244000,156.0,298754.0,Image,category == IMAGE,IMAGE,globalFeatures, video 08541 at 00:06:58:00 (Frame #10032),{}
vbse034,vibro2,1668171295000,11.0,2787.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A black-and-white video showing a diver moving upwards.,{}
vbse034,visione2,1668171297458,29.0,5245.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A black-and-white video showing a diver moving upwards.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse034,cvhunter1,1668171298443,59.0,6230.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{}
vbse034,visione3,1668171298522,29.0,6309.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A black-and-white video showing a diver moving upwards.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse034,visione4,1668171298877,29.0,6664.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A black-and-white video showing a diver moving upwards.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse034,cvhunter1,1668171299234,59.0,7021.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{}
vbse034,visione1,1668171299512,29.0,7299.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A black-and-white video showing a diver moving upwards.,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse034,cvhunter3,1668171299832,59.0,7619.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{}
vbse034,cvhunter2,1668171299937,59.0,7724.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{}
vbse034,vibro4,1668171300000,11.0,7787.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A black-and-white video showing a diver moving upwards.,{}
vbse034,cvhunter2,1668171300729,59.0,8516.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{}
vbse034,vibro1,1668171301000,11.0,8787.0,Text,type == jointEmbedding,TEXT,jointEmbedding, A black-and-white video showing a diver moving upwards. ,{}
vbse034,cvhunter3,1668171301079,59.0,8866.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{}
vbse034,vibro3,1668171305000,11.0,12787.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A black-and-white video showing a diver moving upwards.,{}
vbse034,cvhunter4,1668171308266,59.0,16053.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{}
vbse034,cvhunter4,1668171309201,59.0,16988.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A black-and-white video showing a diver moving upwards.,{}
vbse034,cvhunter2,1668171312002,389.0,19789.0,Image,category == IMAGE,IMAGE,JointEmbedding,11179:3259 : rows=True,{}
vbse034,cvhunter2,1668171353508,18.0,61295.0,Image,category == IMAGE,IMAGE,feedbackModel,Bayes CLIP 9901:5994_5241:838_14791:32420_14791:33087_10772:2696_14791:32398_2657:13542_3193:49169_13706:1981_5241:2881_| group:1|11179:4361_11179:3259_,{}
vbse034,vibro1,1668171360000,1.0,67787.0,Text,type == jointEmbedding,TEXT,jointEmbedding, diver with bubbles black and white,{}
vbse035,vibro2,1668171415000,56.0,1911.0,Text,type == jointEmbedding,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.",{}
vbse035,cvhunter1,1668171418769,28.0,5680.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{}
vbse035,visione3,1668171418914,61.0,5825.0,Text,type == jointEmbedding,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse035,vibro1,1668171419000,57.0,5911.0,Text,type == jointEmbedding,TEXT,jointEmbedding," A moving ferris wheel, recorded from the front and below. ",{}
vbse035,visione4,1668171419453,61.0,6364.0,Text,type == jointEmbedding,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse035,cvhunter1,1668171419528,28.0,6439.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{}
vbse035,vibro4,1668171420000,56.0,6911.0,Text,type == jointEmbedding,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.",{}
vbse035,cvhunter3,1668171420093,28.0,7004.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{}
vbse035,visione1,1668171420367,61.0,7278.0,Text,type == jointEmbedding,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse035,cvhunter4,1668171420701,28.0,7612.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{}
vbse035,cvhunter2,1668171420912,28.0,7823.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{}
vbse035,visione2,1668171420979,61.0,7890.0,Text,type == jointEmbedding,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse035,cvhunter3,1668171421334,28.0,8245.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{}
vbse035,cvhunter4,1668171421600,28.0,8511.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{}
vbse035,cvhunter2,1668171421712,28.0,8623.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below.",{}
vbse035,vibro3,1668171422000,56.0,8911.0,Text,type == jointEmbedding,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.",{}
vbse035,vibro1,1668171422000,13.0,8911.0,Image,category == IMAGE,IMAGE,globalFeatures, video 06821 at 00:02:29:15 (Frame #3737),{}
vbse035,vibro3,1668171426000,9.0,12911.0,Image,category == IMAGE,IMAGE,globalFeatures, video 15417 at 00:00:25:00 (Frame #749),{}
vbse035,vibro2,1668171433000,12.0,19911.0,Text,type == jointEmbedding,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.",{}
vbse035,cvhunter3,1668171441688,6.0,28599.0,Image,category == IMAGE,IMAGE,feedbackModel,Bayes CLIP 9536:12950_2122:9853_6699:4344_9536:12906_11653:2700_9536:12981_10199:2640_2122:16671_9259:1776_14043:8407_| group:1|15417:749_10914:1984_,{}
vbse035,cvhunter1,1668171454339,12.0,41250.0,Image,category == IMAGE,IMAGE,feedbackModel,Bayes CLIP 9536:12950_2122:9853_10914:1984_13561:5955_11653:2700_9536:12981_9536:13250_15821:3514_4629:10448_6821:18206_| group:1|15417:749_290:2960_10167:1633_6821:3731_8875:5687_,{}
vbse035,vibro2,1668171458000,36.0,44911.0,Temporal,CVhunter Temporal Query,TEMPORAL,text > text,"A moving ferris wheel, recorded from the front and below.  >  ",{}
vbse035,vibro2,1668171470000,159.0,56911.0,Temporal,CVhunter Temporal Query,TEMPORAL,text > text,"A moving ferris wheel, recorded from the front and below.  >  ",{}
vbse035,visione1,1668171472862,inf,59773.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.+ yellow cabin","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}"
vbse035,cvhunter1,1668171473755,160.0,60666.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below with yellow",{}
vbse035,cvhunter1,1668171474459,160.0,61370.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below with yellow",{}
vbse035,visione2,1668171477099,134.0,64010.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,LocalizedObjectAndColors,"yellow+ A moving ferris wheel, recorded from the front and below.+ 0dyellow 0eyellow 1dyellow 1eyellow 2dyellow 2eyellow+ blue+ 0ablue 0bblue 1ablue 1bblue","{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":""classes"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}+ {""subtype"":""position"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}"
vbse035,cvhunter3,1668171478564,72.0,65475.0,Text,type == JointEmbedding,TEXT,JointEmbedding,Temporal CLIP: A moving ferris wheel from below>ferris wheel from side,{}
vbse035,cvhunter3,1668171480415,72.0,67326.0,Text,type == JointEmbedding,TEXT,JointEmbedding,Temporal CLIP: A moving ferris wheel from below>ferris wheel from side,{}
vbse035,cvhunter1,1668171481443,106.0,68354.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below with yellow cabins",{}
vbse035,cvhunter1,1668171482132,106.0,69043.0,Text,type == JointEmbedding,TEXT,JointEmbedding,"CLIP: A moving ferris wheel, recorded from the front and below with yellow cabins",{}
vbse035,vibro2,1668171489000,66.0,75911.0,Temporal,CVhunter Temporal Query,TEMPORAL,text > text,"A moving ferris wheel, recorded from the front and below.  >  ",{}
vbse035,vibro2,1668171490000,29.0,76911.0,Temporal,CVhunter Temporal Query,TEMPORAL,frame > text,frame 0292.jpg in video 02241 at 00:02:25:00 (Frame #3637)  >  ,{}
vbse035,vibro2,1668171491000,27.0,77911.0,Temporal,CVhunter Temporal Query,TEMPORAL,frame > text,frame 0292.jpg in video 02241 at 00:02:25:00 (Frame #3637)  >  ,{}
vbse035,visione2,1668171491671,4109.0,78582.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,LocalizedObjectAndColors,"yellow+ A moving ferris wheel, recorded from the front and below.+ 2cyellow 2dyellow 2eyellow 3cyellow 3dyellow 3eyellow 4cyellow 4dyellow 4eyellow 5cyellow 5dyellow 5eyellow+ blue+ 0ablue 0bblue 1ablue 1bblue","{""subtype"":""classes"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":""position"",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":""classes"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}+ {""subtype"":""position"",""queryparameter"":""Temporal_query2, occur=and,simReorder=false""}"
vbse035,vibro2,1668171495000,152.0,81911.0,Temporal,CVhunter Temporal Query,TEMPORAL,text > text,"A moving ferris wheel, recorded from the front and below.  >  ",{}
vbse035,visione1,1668171496081,22.0,82992.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.+ ferris wheel with yellow cabin","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}"
vbse035,visione1,1668171511024,30.0,97935.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below+ ferris wheel with yellow cabin","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}"
vbse035,visione1,1668171514035,79.0,100946.0,Text,type == jointEmbedding,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse035,cvhunter3,1668171522682,12.0,109593.0,Image,category == IMAGE,IMAGE,feedbackModel,Temporal Bayes CLIP 9536:12888_11653:1319_6821:3700_4424:4588_14376:2838_8875:5979_9536:13244_3239:1512_5723:4674_14428:12262_| group:1|14422:5910_| group:2|15478:623_,{}
vbse035,visione2,1668171527700,61.0,114611.0,Text,type == jointEmbedding,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front and below.","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse035,cvhunter1,1668171533854,54.0,120765.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: Yellow cabins of a moving ferris wheel,{}
vbse035,cvhunter1,1668171534546,54.0,121457.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: Yellow cabins of a moving ferris wheel,{}
vbse035,cvhunter3,1668171545986,13.0,132897.0,Image,category == IMAGE,IMAGE,feedbackModel,Temporal Bayes CLIP 14422:5766_15478:198_10850:1406_6821:3700_4424:4588_2241:7794_12051:2900_7686:1644_290:2832_10361:2643_| group:2|7409:6350_,{}
vbse035,cvhunter1,1668171546511,104.0,133422.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: Yellow cabins of a moving ferris wheel viewed from bottom,{}
vbse035,cvhunter1,1668171547199,104.0,134110.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: Yellow cabins of a moving ferris wheel viewed from bottom,{}
vbse035,visione2,1668171549774,39.0,136685.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,"A moving ferris wheel, recorded from the front+ moving ferris wheel, recorded from below.","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}"
vbse035,visione2,1668171557953,30.0,144864.0,Temporal,Visione Temporal: Merge of several querries with the same timestamp,TEXT,jointEmbedding,"moving ferris wheel, recorded from the front and below.+ moving ferris wheel, recorded from below.","{""subtype"":"""",""queryparameter"":""Temporal_query1, textualMode=clip,occur=and,simReorder=false""}+ {""subtype"":"""",""queryparameter"":""Temporal_query2, textualMode=clip,occur=and,simReorder=false""}"
vbse035,cvhunter3,1668171559310,10.0,146221.0,Text,type == JointEmbedding,TEXT,JointEmbedding,Temporal CLIP: A moving ferris wheel from below with yellow cabin >ferris wheel from side,{}
vbse035,visione2,1668171559632,50.0,146543.0,Text,type == jointEmbedding,TEXT,jointEmbedding,"moving ferris wheel, recorded from the front and below.","{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse035,cvhunter3,1668171561300,10.0,148211.0,Text,type == JointEmbedding,TEXT,JointEmbedding,Temporal CLIP: A moving ferris wheel from below with yellow cabin >ferris wheel from side,{}
vbse035,cvhunter1,1668171563291,26.0,150202.0,Image,category == IMAGE,IMAGE,feedbackModel,Bayes CLIP 4424:4619_7274:8939_12095:5444_8875:6046_12287:5826_12051:2706_17067:9019_417:5552_17067:8694_15478:791_| group:1|10167:1633_14376:2856_6821:3731_7409:8275_,{}
vbse035,cvhunter3,1668171595292,2.0,182203.0,Image,category == IMAGE,IMAGE,feedbackModel,Temporal Bayes CLIP 4424:4588_11653:1350_9536:12906_14376:2838_6821:3719_14428:12262_290:2892_7630:10190_5723:4692_14428:1938_| group:2|10914:1984_,{}
vbse035,cvhunter3,1668171654215,2.0,241126.0,Image,category == IMAGE,IMAGE,feedbackModel,Temporal Bayes CLIP 4424:4588_290:2832_6821:3719_10914:1726_14428:12262_11653:1388_12051:3038_14376:2856_9536:12912_15478:462_| group:1|9790:3686_,{}
vbse037,vibro2,1668171774000,16.0,2204.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A group of people paddling in a boat at night.,{}
vbse037,visione2,1668171777009,69.0,5213.0,Text,type == jointEmbedding,TEXT,jointEmbedding,A group of people paddling in a boat at night.Scores of Visual KIS + initial query,"{""subtype"":"""",""queryparameter"":""textualMode=clip,occur=and,simReorder=false""}"
vbse037,cvhunter3,1668171777430,4.0,5634.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A group of people paddling in a boat at night.,{}
vbse037,visione4,1668171778082,inf,6286.0,ODLS,type == LocalizedObjectAndColors,TEXT,LocalizedObjectAndColors,* -A -group -of -people -paddling -in -a -boat -at -night.,"{""subtype"":""classes"",""queryparameter"":""occur=and,simReorder=false""}"
vbse037,cvhunter1,1668171778384,4.0,6588.0,Text,type == JointEmbedding,TEXT,JointEmbedding,CLIP: A group of people paddling in a boat at night.,{}
